Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60,Var1_61,Var1_62,Var1_63,Var1_64,Var1_65,Var1_66,Var1_67,Var1_68,Var1_69,Var1_70,Var1_71,Var1_72,Var1_73,Var1_74,Var1_75,Var1_76,Var1_77,Var1_78,Var1_79,Var1_80,Var1_81,Var1_82,Var1_83,Var1_84,Var1_85,Var1_86,Var1_87,Var1_88,Var1_89,Var1_90,Var1_91,Var1_92,Var1_93,Var1_94,Var1_95,Var1_96,Var1_97,Var1_98,Var1_99,Var1_100,Var1_101,Var1_102,Var1_103,Var1_104,Var1_105,Var1_106,Var1_107,Var1_108,Var1_109,Var1_110,Var1_111,Var1_112,Var1_113,Var1_114,Var1_115,Var1_116,Var1_117,Var1_118,Var1_119,Var1_120,Var1_121,Var1_122,Var1_123,Var1_124,Var1_125,Var1_126,Var1_127,Var1_128,Var1_129,Var1_130,Var1_131,Var1_132,Var1_133,Var1_134,Var1_135,Var1_136,Var1_137,Var1_138,Var1_139,Var1_140,Var1_141,Var1_142,Var1_143,Var1_144,Var1_145,Var1_146,Var1_147,Var1_148,Var1_149,Var1_150,Var1_151,Var1_152,Var1_153,Var1_154,Var1_155,Var1_156,Var1_157,Var1_158,Var1_159,Var1_160,Var1_161,Var1_162,Var1_163,Var1_164,Var1_165,Var1_166,Var1_167,Var1_168,Var1_169,Var1_170,Var1_171,Var1_172,Var1_173,Var1_174,Var1_175,Var1_176,Var1_177,Var1_178,Var1_179,Var1_180,Var1_181
1.671409,3.67111,4.498618,5.442063,6.099177,6.240258,5.875342,5.18363,4.380736,3.618657,2.963255,2.427042,2.006815,1.696573,1.482318,1.339185,1.238717,1.158962,1.088959,1.026895,0.9750823,0.9345213,0.9018406,0.8709873,0.8378996,0.8026661,0.7667047,0.7290142,0.6864593,0.6373345,0.5837072,0.530528,0.4831856,0.4456232,0.4206417,0.4139771,0.4403862,0.5235379,0.6818399,0.9055348,1.14478,1.325043,1.383838,1.303176,1.115109,0.8799485,0.6557467,0.4784221,0.3586142,0.2891681,0.2547736,0.2396133,0.2324455,0.2287019,0.2288159,0.2337996,0.241515,0.2468133,0.245278,0.236957,0.2265099,0.2195951,0.2187718,0.2224449,0.227254,0.2310741,0.233785,0.2358996,0.2373878,0.2381307,0.2390392,0.2421525,0.2494893,0.2618234,0.2783177,0.2969482,0.3151824,0.33056,0.3411226,0.3458149,0.3449227,0.3402774,0.3347543,0.3310505,0.3304512,0.3322988,0.3342171,0.3328353,0.3250061,0.3093883,0.2874898,0.2631731,0.2407868,0.2232692,0.2113099,0.2035861,0.1976709,0.191346,0.1838041,0.175864,0.1689525,0.1638853,0.1606212,0.1588486,0.1583259,0.1586162,0.1589474,0.1586789,0.1577832,0.1566787,0.1557898,0.1556195,0.1571544,0.1615889,0.1691431,0.1782019,0.1860061,0.1904309,0.1910965,0.1888423,0.1844683,0.1783426,0.1712636,0.1653814,0.1638041,0.1688204,0.1800935,0.1943738,0.2070968,0.2147088,0.2160979,0.2124835,0.2064103,0.2007062,0.1975242,0.1973102,0.1982412,0.197086,0.1914231,0.1816185,0.1708319,0.1629222,0.1598803,0.1607824,0.1630363,0.1648107,0.1664126,0.1692468,0.1735011,0.1772815,0.1783898,0.1767408,0.1745345,0.1740113,0.1754852,0.177727,0.1797492,0.1816625,0.1838879,0.1860583,0.1869508,0.1854091,0.1813656,0.1762253,0.1723351,0.1717274,0.1748463,0.1801278,0.1847794,0.1862853,0.1837863,0.1785977,0.1735111,0.1711966,0.1727248,0.1771798,0.1822515,0.184839,0.1813083,0.1682341,0.1442281
2.971305,6.339867,7.309633,8.320791,8.847753,8.654253,7.863307,6.79522,5.730204,4.783772,3.951272,3.221336,2.629066,2.219942,1.995802,1.911404,1.913796,1.970263,2.061131,2.166552,2.276664,2.40846,2.595193,2.858172,3.214192,3.748443,4.722264,6.656917,10.3272,16.56259,25.76718,37.28828,49.105,58.34694,62.59848,61.17124,55.35941,47.46487,39.4059,31.98859,25.1935,18.91473,13.37578,8.980214,5.940412,4.109199,3.108915,2.561456,2.218797,1.959703,1.734313,1.528288,1.353419,1.238044,1.205473,1.254533,1.358221,1.477719,1.577852,1.638047,1.661339,1.677578,1.72974,1.844,2.005041,2.159398,2.246222,2.232228,2.127179,1.973074,1.817575,1.690091,1.594713,1.51978,1.451007,1.377276,1.291347,1.193012,1.092715,1.006642,0.943343,0.8950437,0.8438783,0.777132,0.6970421,0.6182017,0.5571668,0.5224982,0.5105516,0.5086553,0.5036321,0.4900377,0.4724785,0.4610752,0.463945,0.481401,0.5047566,0.5205888,0.5186494,0.4985065,0.4697387,0.4449908,0.4310302,0.4247212,0.416902,0.4007497,0.3774442,0.3543677,0.3380363,0.3287618,0.3216092,0.3115939,0.297805,0.2836619,0.2742629,0.2729518,0.278949,0.2876305,0.2935909,0.294055,0.2897438,0.2831848,0.2769098,0.272844,0.2720123,0.2740562,0.2775895,0.2816941,0.2867739,0.293391,0.3005378,0.3057861,0.307243,0.3048079,0.2992879,0.2908626,0.2791151,0.26458,0.2496801,0.2376925,0.2307628,0.2288445,0.2300491,0.2315687,0.2306596,0.2258144,0.2176638,0.2085818,0.2011207,0.1968674,0.1965154,0.1999779,0.2056559,0.2102649,0.2108193,0.207356,0.2032102,0.2022016,0.2056059,0.21164,0.2171898,0.2198144,0.2187805,0.2149361,0.2097454,0.2043759,0.1997571,0.1971464,0.1977038,0.2010217,0.2046667,0.2059422,0.2040074,0.1998807,0.1947888,0.1893356,0.1840505,0.1793602,0.1740921,0.1646127,0.1467801
2.09614,4.728961,6.073845,7.59691,8.672341,8.983543,8.58253,7.732958,6.706554,5.677076,4.731324,3.922233,3.291996,2.85742,2.596434,2.463555,2.420817,2.452324,2.551607,2.701919,2.875128,3.052059,3.241666,3.476337,3.79037,4.215489,4.807726,5.660137,6.834495,8.225033,9.483362,10.13319,9.840185,8.633379,6.895203,5.136787,3.745298,2.869821,2.462141,2.379977,2.468513,2.599068,2.681521,2.667404,2.549865,2.358313,2.142365,1.946673,1.790939,1.66986,1.569932,1.484495,1.414815,1.362934,1.32821,1.310141,1.31175,1.339453,1.39947,1.491339,1.60043,1.696433,1.74482,1.727314,1.655172,1.56229,1.482776,1.431339,1.400143,1.370226,1.326194,1.26509,1.196404,1.134351,1.087628,1.054894,1.030053,1.010738,0.9990457,0.9934438,0.9831755,0.9542615,0.901629,0.8340507,0.7669674,0.7110034,0.6662547,0.625008,0.5788026,0.5245075,0.4659755,0.4108405,0.365439,0.3319906,0.3093207,0.2948889,0.286043,0.2807028,0.2779756,0.2778432,0.2796354,0.2810791,0.2794228,0.2734085,0.2639139,0.2531837,0.2440337,0.2392283,0.2402366,0.2459135,0.2528489,0.2575833,0.2586507,0.2567499,0.2535193,0.2503121,0.247516,0.2443698,0.2394455,0.2317521,0.2215772,0.2102477,0.1992053,0.1894658,0.181712,0.1763018,0.1728957,0.1703966,0.1677496,0.1648949,0.1627079,0.1619535,0.1625387,0.1638532,0.1654383,0.1669019,0.1674078,0.1659811,0.1627004,0.1592173,0.1575011,0.1578848,0.1584817,0.1565944,0.1507816,0.1419451,0.1328655,0.1265939,0.1246016,0.1258669,0.1277354,0.1280286,0.126594,0.1249105,0.1242904,0.124561,0.124427,0.1229163,0.1203439,0.1179269,0.1166007,0.1162787,0.1161948,0.1158153,0.1153075,0.1151652,0.1155318,0.1159766,0.1158724,0.1148847,0.1131075,0.1108696,0.1085613,0.1066661,0.1057934,0.1063828,0.1080812,0.1092696,0.1073301,0.09978496,0.08573958
2.566442,5.393627,5.99616,6.539175,6.688196,6.369701,5.744068,5.0371,4.395992,3.860064,3.416845,3.062348,2.815014,2.690714,2.677431,2.735342,2.81635,2.883565,2.920967,2.933242,2.936185,2.944456,2.973755,3.061814,3.277696,3.681808,4.250383,4.837824,5.238409,5.319514,5.120724,4.837668,4.722317,5.006825,5.893898,7.529149,9.885776,12.68756,15.58821,18.54668,21.94035,26.05381,30.2922,33.01883,32.47935,28.14635,21.25632,14.02998,8.300288,4.696763,2.823971,1.952386,1.533483,1.302422,1.161176,1.070991,1.011849,0.9716041,0.9415467,0.9168246,0.8975513,0.8869967,0.8887785,0.903247,0.9232316,0.9358572,0.9337167,0.9234889,0.9188609,0.9249932,0.9338753,0.9347933,0.9250128,0.9094579,0.8941093,0.8817836,0.8714353,0.8589914,0.8401922,0.8148131,0.7882828,0.7687669,0.7629147,0.7733508,0.7971901,0.8248191,0.8412827,0.8321805,0.7914026,0.7252883,0.6499124,0.5827358,0.5337707,0.5021949,0.4803751,0.4611357,0.4421314,0.4251801,0.4130473,0.4067597,0.4048221,0.4045081,0.4041177,0.4038526,0.404338,0.4050576,0.4049785,0.4039104,0.4019538,0.3980481,0.3906633,0.3800883,0.3686602,0.3582531,0.3484781,0.3375679,0.3240331,0.3074513,0.2892577,0.2734394,0.264814,0.2649936,0.2704336,0.2753143,0.2758199,0.2710874,0.2614958,0.2481903,0.2342287,0.2241319,0.2209472,0.2239955,0.2298222,0.2350318,0.2382305,0.240075,0.2421091,0.2453441,0.249417,0.2528117,0.2537111,0.2506857,0.2431914,0.2322508,0.2207463,0.2122939,0.2091184,0.2107943,0.214885,0.2185852,0.2200751,0.2191922,0.2173439,0.2163916,0.2169514,0.2176443,0.2162922,0.2120797,0.2066753,0.2033462,0.2047902,0.211209,0.219942,0.2270651,0.2299536,0.2288588,0.2262989,0.2250312,0.2264688,0.2305197,0.2362528,0.2423668,0.247264,0.2492923,0.2474686,0.242107,0.2343757,0.2246678,0.2112048,0.1906782,0.1610295
3.067547,6.567139,7.596777,8.613393,9.069598,8.783716,7.94598,6.903717,5.938733,5.175663,4.610441,4.178715,3.811267,3.465875,3.136111,2.838488,2.590659,2.399375,2.263667,2.182547,2.157295,2.188403,2.270494,2.387138,2.510372,2.610432,2.670758,2.694159,2.694772,2.687439,2.686053,2.706526,2.764327,2.868901,3.024385,3.235228,3.507541,3.847012,4.261024,4.757563,5.323225,5.890233,6.339295,6.566346,6.567163,6.453395,6.370935,6.390596,6.467633,6.493715,6.379723,6.099257,5.6785,5.165369,4.608957,4.054112,3.540907,3.101198,2.751804,2.488331,2.285939,2.110702,1.937865,1.766476,1.620726,1.53609,1.537777,1.624183,1.76588,1.92005,2.048597,2.12681,2.141456,2.088685,1.978563,1.83876,1.705206,1.601185,1.52274,1.446045,1.351381,1.241453,1.137466,1.058842,1.007759,0.9725857,0.9434773,0.9217218,0.913601,0.9178426,0.9221093,0.912425,0.8849041,0.8481521,0.8157958,0.7971789,0.7925454,0.7931859,0.7851596,0.7560668,0.7026951,0.6344176,0.5686497,0.5210223,0.4974869,0.4933724,0.4983084,0.5022737,0.4991158,0.4870462,0.4675036,0.4437197,0.4195265,0.3984796,0.3832572,0.3751602,0.3735718,0.3758511,0.3785971,0.3801178,0.3818036,0.386109,0.3924945,0.3960063,0.3910557,0.3768474,0.3584777,0.342566,0.3323954,0.3271803,0.3245724,0.3226508,0.320286,0.317535,0.3163337,0.3194925,0.3277121,0.3379131,0.3456099,0.3491314,0.3507255,0.3530837,0.3553032,0.3530104,0.3426316,0.3253444,0.3067266,0.2925212,0.2845249,0.280178,0.2757866,0.2701189,0.2652873,0.2647233,0.270427,0.2814823,0.2942948,0.3041791,0.3077666,0.3050391,0.2992434,0.2942376,0.2914225,0.289167,0.2851453,0.2789491,0.2722844,0.2668771,0.262572,0.2576125,0.2506742,0.2424708,0.2352906,0.2310382,0.2299217,0.2310011,0.2333388,0.2356461,0.2345689,0.2243722,0.1999521
1.821668,3.931482,4.621617,5.307033,5.607652,5.380829,4.750052,3.9697,3.254615,2.693424,2.270398,1.936899,1.662083,1.438732,1.266252,1.139713,1.051061,0.9916652,0.9505112,0.9142323,0.8739087,0.8321389,0.8005497,0.7884406,0.7938479,0.8055868,0.8128178,0.8117329,0.8037364,0.7891907,0.7647765,0.7273908,0.6795979,0.6298636,0.5869282,0.5542613,0.5298049,0.5097916,0.4918202,0.4751463,0.4599585,0.447104,0.4375444,0.4311327,0.4261323,0.4204068,0.412933,0.4040326,0.3947078,0.3862491,0.3799323,0.3761397,0.3736956,0.3707749,0.3668608,0.3637043,0.364468,0.3721709,0.3883296,0.4115387,0.4363997,0.4546743,0.459452,0.4497227,0.4313873,0.4136447,0.4037063,0.4036661,0.4109529,0.4211647,0.4311675,0.4406612,0.4512785,0.4638224,0.4759738,0.4829754,0.4812835,0.4719222,0.4598796,0.4496085,0.4409724,0.4298945,0.4131382,0.3923139,0.3732884,0.3620785,0.361198,0.3686835,0.3790366,0.3849829,0.3802078,0.3627406,0.33667,0.3100381,0.2900629,0.2795863,0.2773,0.2804914,0.2871253,0.2956944,0.3039348,0.3084064,0.3057172,0.2944926,0.2764688,0.2557961,0.2370462,0.2233262,0.2155739,0.2130534,0.2143403,0.2180408,0.2228527,0.227182,0.2290775,0.2270507,0.2211969,0.2132595,0.2052697,0.1981501,0.1917586,0.1859853,0.1813041,0.1782681,0.177022,0.1775515,0.1799298,0.1837949,0.1877663,0.1899539,0.1892586,0.1860034,0.1813606,0.1765529,0.1726457,0.170445,0.1698815,0.169591,0.1678683,0.1645399,0.1616411,0.1616776,0.1650266,0.1692686,0.1712693,0.1699178,0.1669026,0.1650751,0.1661163,0.1693568,0.1723176,0.1724528,0.1690667,0.1641429,0.1612054,0.1627499,0.1682141,0.174239,0.1770408,0.174974,0.1694101,0.1635547,0.1602998,0.1606356,0.1635,0.1668294,0.1688823,0.1690761,0.1681118,0.1673838,0.1678061,0.1687961,0.1685912,0.1660808,0.162426,0.1603921,0.161556,0.1640072,0.1628474,0.1531268,0.1328747
4.510408,9.843388,11.85874,14.00371,15.25975,15.18739,14.00682,12.28105,10.52557,9.01342,7.799688,6.828125,6.013178,5.291471,4.659514,4.17393,3.892874,3.802561,3.806483,3.79566,3.731235,3.66072,3.663985,3.793609,4.064479,4.484685,5.085629,5.941748,7.21207,9.195291,12.28212,16.69499,22.17253,28.06391,34.11766,41.4213,52.25719,68.21124,87.6617,105.0501,113.3327,108.2276,90.99688,67.58379,44.98172,27.74973,16.88763,10.98002,8.002971,6.442225,5.492552,4.811586,4.267104,3.80811,3.416185,3.083391,2.798784,2.547052,2.320543,2.129161,1.990484,1.907771,1.862435,1.830399,1.802633,1.78868,1.802812,1.846117,1.897701,1.923379,1.899053,1.82994,1.746916,1.684628,1.663911,1.689417,1.752737,1.832791,1.899657,1.926763,1.901792,1.825683,1.704378,1.545687,1.363633,1.181242,1.024402,0.9091434,0.8323257,0.7755589,0.72174,0.6694716,0.6297913,0.6086056,0.595787,0.5739483,0.5356566,0.4891631,0.448739,0.4226517,0.4098127,0.4038582,0.3983667,0.39022,0.3807542,0.3742281,0.3742555,0.3808812,0.3904425,0.3976522,0.3979481,0.3888973,0.3706268,0.3456854,0.3185985,0.294948,0.2796792,0.2750212,0.2791968,0.2869557,0.2919906,0.2902481,0.2822657,0.2726131,0.2663693,0.2652622,0.2665354,0.2650371,0.2566288,0.2409385,0.2222029,0.2072635,0.2013239,0.2046596,0.2132573,0.2223005,0.2286608,0.2308355,0.2282372,0.2213576,0.211906,0.202042,0.1934842,0.1871826,0.1830808,0.1800497,0.176916,0.1740079,0.1729823,0.1745857,0.1772218,0.1784874,0.1778474,0.1771188,0.1782902,0.1811962,0.1834018,0.1824077,0.1781863,0.1734444,0.1709163,0.1704391,0.1693393,0.1657329,0.1605418,0.1559318,0.1528238,0.1508464,0.1500009,0.1510789,0.1543946,0.1589739,0.1632024,0.1657475,0.1657933,0.1629516,0.1572054,0.1486303,0.1369962,0.1218512,0.1031348
4.446507,9.75615,11.91599,14.34035,15.97879,16.27132,15.2815,13.46732,11.34285,9.273892,7.458035,5.984793,4.873962,4.083825,3.52984,3.123993,2.806295,2.54849,2.341533,2.18502,2.080964,2.027689,2.017561,2.042862,2.103031,2.203828,2.350955,2.547617,2.796767,3.100819,3.458147,3.865845,4.337317,4.933261,5.790772,7.117629,9.11868,11.87081,15.23324,18.87372,22.37561,25.29756,27.14118,27.36366,25.59091,21.94526,17.174,12.37014,8.449833,5.782595,4.211684,3.349698,2.862751,2.573085,2.413569,2.350122,2.342504,2.346807,2.33464,2.305092,2.27786,2.272735,2.291834,2.317297,2.324203,2.297745,2.241234,2.169009,2.093033,2.01961,1.960337,1.941,1.991086,2.118935,2.295371,2.461182,2.554109,2.54033,2.434697,2.2958,2.192231,2.158935,2.17726,2.195362,2.168943,2.08563,1.957833,1.801702,1.627383,1.445317,1.273426,1.132282,1.032432,0.9677734,0.9217146,0.8795571,0.8360259,0.7935625,0.7556108,0.7217637,0.6885132,0.6541391,0.6223254,0.5997333,0.5889998,0.5847058,0.5776364,0.5632032,0.5448013,0.5289273,0.5184243,0.5112708,0.5047157,0.4987028,0.4948328,0.4932318,0.491843,0.4891057,0.4864349,0.4867963,0.490339,0.4921965,0.4858546,0.4692891,0.4475465,0.4288596,0.4179068,0.4124536,0.4062087,0.3950412,0.3809254,0.3703622,0.3692306,0.3788219,0.3954656,0.4122737,0.4212986,0.4166629,0.3984806,0.3738736,0.3521027,0.337411,0.3270879,0.3167776,0.3066537,0.30166,0.3064384,0.3208234,0.3396446,0.3558081,0.3638316,0.3619335,0.351943,0.3374238,0.3215665,0.3063467,0.2929437,0.2822914,0.2749801,0.2706333,0.2674481,0.2628106,0.2552831,0.2465167,0.2407413,0.2416141,0.2494062,0.2613401,0.2741174,0.2854417,0.2935874,0.2971369,0.2962191,0.2934362,0.292204,0.2934262,0.2938745,0.2880103,0.2714078,0.2428041,0.2039311
2.084017,4.42161,5.011806,5.556153,5.728979,5.441572,4.824676,4.091273,3.414993,2.882256,2.497663,2.214397,1.97735,1.7596,1.566966,1.411951,1.289603,1.18075,1.072874,0.9717357,0.8931918,0.8471718,0.8296275,0.8272077,0.8282565,0.8296312,0.8331901,0.8365917,0.8300868,0.8042341,0.7595134,0.7059209,0.6533042,0.6043158,0.5570128,0.5114806,0.4715936,0.4411287,0.4201415,0.4052849,0.3923106,0.3778388,0.3600103,0.3389813,0.3172095,0.2985687,0.2862056,0.2806009,0.2795385,0.2800758,0.2807298,0.2820322,0.2853406,0.2912436,0.2986585,0.3048903,0.3066862,0.3020675,0.2917523,0.2786622,0.2657402,0.2542955,0.2444761,0.2367463,0.2320955,0.2306502,0.2306142,0.2290442,0.2237034,0.2141707,0.2015238,0.1874398,0.1736885,0.1620186,0.1538516,0.1496811,0.1487907,0.1497535,0.1512681,0.1524599,0.1524985,0.1503099,0.145056,0.1370252,0.1279434,0.1201681,0.1152463,0.1129473,0.11161,0.1095614,0.1063364,0.1025966,0.09907656,0.09591755,0.09303148,0.09068975,0.08941366,0.08943201,0.09050462,0.09210093,0.09340335,0.09330783,0.09106193,0.08719434,0.08343678,0.08132122,0.08095654,0.08143009,0.08221515,0.08373011,0.086416,0.08960945,0.0916295,0.09099665,0.08755383,0.08253176,0.07764337,0.0740298,0.07185768,0.07072106,0.07028985,0.07055071,0.07158362,0.07332804,0.07560081,0.07814983,0.08055878,0.08223161,0.08269877,0.08198843,0.0806011,0.07909965,0.07779974,0.07681531,0.07617263,0.07570002,0.074918,0.07334358,0.07108397,0.06902873,0.0682125,0.06885287,0.07007809,0.07073018,0.07045931,0.06994416,0.0700063,0.07060988,0.07082741,0.0697271,0.06718581,0.06390147,0.06082802,0.05865664,0.05760475,0.05741998,0.05755221,0.05746789,0.05687776,0.05566422,0.05370982,0.05101246,0.04801651,0.04563387,0.04473869,0.04560589,0.04783503,0.05069913,0.05348311,0.05564283,0.05693191,0.0575099,0.05783053,0.05828166,0.05887266,0.05922819,0.05880863,0.0571068,0.053719,0.04838517,0.0411122
1.874346,4.103454,5.036855,6.210408,7.213881,7.719639,7.591362,6.908875,5.906468,4.857493,3.961479,3.287411,2.792796,2.392971,2.029694,1.698479,1.429213,1.247023,1.147321,1.099435,1.067629,1.029326,0.9804211,0.9302824,0.892334,0.8744972,0.8743529,0.8830006,0.8945624,0.9119785,0.9436918,0.99583,1.068177,1.156912,1.260874,1.385742,1.540985,1.729475,1.939243,2.149972,2.352144,2.557192,2.780935,3.013112,3.207387,3.30789,3.288645,3.167879,2.98626,2.774118,2.538903,2.279058,2.00414,1.738759,1.507756,1.320048,1.168531,1.044647,0.9498217,0.8910542,0.8678333,0.8674074,0.8738542,0.8792731,0.8843861,0.8900465,0.8915303,0.8827924,0.8659828,0.8557086,0.8718152,0.9241007,1.000529,1.070573,1.104479,1.094368,1.059056,1.028003,1.018797,1.027473,1.037004,1.032668,1.010537,0.9759635,0.9378787,0.9039953,0.8774605,0.8550298,0.8286874,0.7908816,0.7393799,0.6777178,0.6121227,0.548798,0.4929759,0.4480338,0.4141898,0.3888102,0.3689631,0.3533928,0.3415211,0.3313458,0.3197318,0.304997,0.2882617,0.2717017,0.2559922,0.2400607,0.2231617,0.2066499,0.1934925,0.1860193,0.1839229,0.1841743,0.1829645,0.178193,0.170632,0.16307,0.1583715,0.1579152,0.1611289,0.1659556,0.1698066,0.1706176,0.1676448,0.1616954,0.1547201,0.1489573,0.1459464,0.1458036,0.1471571,0.147941,0.1467514,0.143911,0.1413168,0.1409807,0.1434142,0.1472979,0.1505943,0.1518182,0.1504092,0.1466274,0.1417734,0.1382487,0.1383559,0.1423264,0.1477504,0.1514699,0.152149,0.1509052,0.149716,0.149676,0.1507551,0.1526089,0.1550966,0.158089,0.1611773,0.1637803,0.1655096,0.1664413,0.1671743,0.1686723,0.1717927,0.1765046,0.1812887,0.1835331,0.1811187,0.1740994,0.1648847,0.1565654,0.1508623,0.1475196,0.1454402,0.1442363,0.1447379,0.1480625,0.1539214,0.1594241,0.159592,0.1498012,0.1287194
3.632049,7.900054,9.474078,11.185,12.22569,12.19295,11.19744,9.664736,8.031092,6.55591,5.319821,4.319733,3.54296,2.980197,2.610278,2.395616,2.293082,2.263353,2.268985,2.269138,2.224817,2.11634,1.957426,1.788547,1.651451,1.565655,1.523857,1.503077,1.477949,1.430054,1.354884,1.264433,1.179833,1.11673,1.076217,1.049841,1.031927,1.025496,1.03697,1.067638,1.111745,1.162118,1.215479,1.270383,1.319735,1.347124,1.3334,1.269339,1.163504,1.038712,0.920452,0.8257949,0.758608,0.7115815,0.6725802,0.6319697,0.5874016,0.5436373,0.5079055,0.4842256,0.4706365,0.460796,0.4481353,0.4293695,0.4055402,0.3808904,0.3606162,0.3481174,0.3428116,0.3404373,0.3364915,0.3301209,0.324601,0.3239079,0.3290102,0.337268,0.3445894,0.3477708,0.3456203,0.3390759,0.3305194,0.3223397,0.3156602,0.3104033,0.30637,0.3037344,0.302347,0.3011391,0.298871,0.2955316,0.2926119,0.291677,0.292572,0.2930225,0.2900308,0.2818536,0.2689587,0.2534591,0.2379437,0.2248668,0.2165124,0.2145486,0.2188094,0.2264912,0.2331905,0.2354164,0.2324655,0.2261832,0.2194657,0.2153643,0.2170867,0.2273405,0.246167,0.2689728,0.2874208,0.2935481,0.2843215,0.2632613,0.238144,0.2166231,0.2025832,0.1951313,0.1904168,0.1848651,0.1775766,0.170302,0.1653487,0.1634592,0.163501,0.1638795,0.1639366,0.1639116,0.1638267,0.1628791,0.1602465,0.156448,0.1535798,0.1538148,0.1574203,0.1621864,0.1649084,0.1636909,0.159197,0.1539992,0.1507595,0.150673,0.1531091,0.1563788,0.158859,0.1597208,0.1590452,0.1575926,0.1564443,0.1564061,0.1572332,0.1574149,0.1553045,0.151055,0.1474338,0.14821,0.1552128,0.1666368,0.1779511,0.184382,0.1830906,0.1741367,0.1603182,0.1460215,0.1352748,0.1298954,0.1290068,0.1302658,0.131672,0.1324725,0.1327688,0.1326371,0.1316618,0.1289648,0.1233179,0.1132911,0.09786583
2.660041,5.663576,6.516325,7.457206,8.075376,8.186049,7.874727,7.372227,6.874836,6.437065,5.991586,5.455522,4.827625,4.198575,3.673803,3.284583,2.970966,2.648455,2.28887,1.938392,1.66586,1.5015,1.422169,1.382431,1.351552,1.326526,1.321461,1.348978,1.408102,1.487123,1.578488,1.688203,1.82374,1.969774,2.081975,2.113539,2.051553,1.927755,1.795743,1.698312,1.649411,1.635159,1.626308,1.595421,1.531958,1.446044,1.35807,1.283695,1.226395,1.179563,1.13215,1.074205,1.002172,0.9214945,0.8432872,0.7777445,0.7309312,0.7057626,0.7015056,0.7103323,0.7177685,0.7113367,0.6900753,0.6642904,0.6458476,0.6397536,0.6442202,0.655526,0.6706343,0.6864801,0.6994045,0.706024,0.7036794,0.6899152,0.6630126,0.624344,0.5798999,0.5382401,0.5060825,0.4856102,0.4757513,0.4753502,0.4843872,0.5019271,0.5234368,0.5411498,0.548051,0.5420343,0.5263947,0.5066594,0.4872976,0.4708608,0.4584057,0.4491061,0.4398711,0.4273778,0.4118011,0.3978561,0.3907524,0.3907348,0.3921439,0.3880449,0.3754875,0.3565983,0.335894,0.3175967,0.3049494,0.3002183,0.3037785,0.3130153,0.3229604,0.3288417,0.3284206,0.3221521,0.3116503,0.2985441,0.2846585,0.2723061,0.2633719,0.2579112,0.2541724,0.2504169,0.246617,0.2441478,0.2439599,0.2453933,0.2467949,0.2469015,0.2453552,0.2421899,0.2374936,0.2319013,0.2270465,0.224879,0.2262161,0.2299882,0.233815,0.2351075,0.2318885,0.2235865,0.2120462,0.2016807,0.1974631,0.2015593,0.2114814,0.2217064,0.2274352,0.2272303,0.2227117,0.2164202,0.2101835,0.2050223,0.2017437,0.20098,0.2026097,0.2054945,0.2080678,0.2091868,0.2084133,0.2057669,0.2016601,0.1971881,0.1940994,0.1939308,0.1968315,0.2011513,0.2042817,0.2042002,0.2006435,0.1951303,0.1898846,0.1865211,0.1854826,0.1864592,0.1890434,0.1927396,0.1962637,0.1969528,0.1911762,0.1758785,0.1504512
